time (UTC),mass_concentration_of_chlorophyll_in_sea_water (kg m-3),chlorophyll_fluorescence (RFU),sea_water_electrical_conductivity (S m-1),mass_concentration_of_oxygen_in_sea_water (kg m-3),oxidation_reduction_potential (mV),sea_water_ph_reported_on_total_scale (1),mass_concentration_of_blue_green_algae_in_sea_water (ug L-1),mass_concentration_of_blue_green_algae_in_sea_water_rfu (RFU),sea_water_turbidity (1),sea_water_temperature (K),platform
2022-10-27T08:25:00Z,3.00E-07,0.2,0.0285,0.01086,240,8.09,0,0.6,6.48,286.15,1
2022-10-27T08:30:00Z,2.00E-07,0.2,0.0285,0.01085,240,8.09,0,0.6,3.61,286.15,1
2022-10-27T08:35:00Z,3.00E-07,0.2,0.0282,0.01085,240,8.09,0,0.6,6.25,286.15,1
2022-10-27T08:40:00Z,3.00E-07,0.2,0.0256,0.01086,240,8.09,0,0.5,3.18,286.1444444,1
2022-10-27T08:45:00Z,3.00E-07,0.2,0.0285,0.01086,240,8.09,0,0.5,3.16,286.1444444,1
2022-10-27T08:50:00Z,3.00E-07,0.2,0.0283,0.01086,240,8.09,0,0.6,3.12,286.1444444,1
2022-10-27T08:55:00Z,3.00E-07,0.2,0.0285,0.01086,240,8.09,0,0.6,3.16,286.1444444,1
2022-10-27T09:00:00Z,3.00E-07,0.2,0.0285,0.01085,240,8.09,0,0.6,3.14,286.1388889,1
2022-10-27T09:05:00Z,3.00E-07,0.2,0.01,0.01085,240,8.09,0,0.6,3.62,286.1388889,1
2022-10-27T09:10:00Z,4.00E-07,0.2,0.0283,0.01086,240,8.09,0,0.6,4.18,286.1388889,1
2022-10-27T09:15:00Z,3.00E-07,0.2,0.0281,0.01084,240,8.09,0,0.6,3.13,286.1333333,1
2022-10-27T09:20:00Z,3.00E-07,0.2,0.0284,0.01085,239,8.09,0,0.6,5.28,286.1333333,1
2022-10-27T09:25:00Z,3.00E-07,0.2,0.0245,0.01085,239,8.09,0,0.6,3.33,286.1333333,1
2022-10-27T09:30:00Z,2.00E-07,0.1,0.0284,0.01085,239,8.09,0,0.6,4.15,286.1333333,1
2022-10-27T09:35:00Z,3.00E-07,0.2,0.0284,0.01085,239,8.09,0,0.6,6.86,286.1333333,1
2022-10-27T09:40:00Z,3.00E-07,0.2,0.0282,0.01084,239,8.09,0,0.6,3.45,286.1333333,1
2022-10-27T09:45:00Z,2.00E-07,0.2,0.0108,0.01084,239,8.09,0,0.6,5.13,286.1333333,1
2022-10-27T09:50:00Z,3.00E-07,0.2,0.0277,0.01085,239,8.09,0,0.6,3.63,286.1277778,1
2022-10-27T09:55:00Z,4.00E-07,0.2,0.0276,0.01084,239,8.09,0,0.6,3.16,286.1277778,1
2022-10-27T10:00:00Z,2.00E-07,0.1,0.0284,0.01085,239,8.09,0,0.6,3.66,286.1222222,1
2022-10-27T10:05:00Z,2.00E-07,0.2,0.0283,0.01084,239,8.09,0,0.6,6.41,286.1222222,1
2022-10-27T10:10:00Z,2.00E-07,0.1,0.022,0.01085,239,8.09,0,0.6,7.27,286.1222222,1
2022-10-27T10:15:00Z,2.00E-07,0.2,0.0281,0.01085,239,8.09,0,0.6,3.99,286.1166667,1
2022-10-27T10:20:00Z,3.00E-07,0.2,0.0277,0.01085,239,8.09,0,0.6,4.44,286.1166667,1
2022-10-27T10:25:00Z,2.00E-07,0.2,0.0283,0.01085,239,8.09,0,0.6,3.76,286.1166667,1
2022-10-27T10:30:00Z,2.00E-07,0.2,0.0174,0.01086,239,8.09,0,0.6,3.61,286.1111111,1
2022-10-27T10:35:00Z,3.00E-07,0.2,0.027,0.01085,239,8.09,0,0.6,3.17,286.1111111,1
2022-10-27T10:40:00Z,3.00E-07,0.2,0.0283,0.01085,239,8.09,0,0.6,3.12,286.1111111,1
2022-10-27T10:45:00Z,3.00E-07,0.2,0.0283,0.01084,239,8.09,0,0.6,3.94,286.1055556,1
2022-10-27T10:50:00Z,3.00E-07,0.2,0.0283,0.01085,239,8.09,0,0.6,3.22,286.1055556,1
2022-10-27T10:55:00Z,3.00E-07,0.2,0.0275,0.01084,239,8.09,0,0.6,4.84,286.1055556,1
2022-10-27T11:00:00Z,3.00E-07,0.2,0.0283,0.01085,239,8.09,0,0.6,3.54,286.1,1
2022-10-27T11:05:00Z,2.00E-07,0.2,0.0283,0.01084,239,8.09,0,0.6,3.54,286.1,1
2022-10-27T11:10:00Z,3.00E-07,0.2,0.0281,0.01085,239,8.09,0,0.6,3.15,286.0944444,1
2022-10-27T11:15:00Z,4.00E-07,0.2,0.0223,0.01086,239,8.09,0,0.6,5.16,286.0944444,1
2022-10-27T11:20:00Z,3.00E-07,0.2,0.0283,0.01085,239,8.09,0,0.6,3.21,286.0944444,1
2022-10-27T11:25:00Z,3.00E-07,0.2,0.0282,0.01084,239,8.09,0,0.6,3.31,286.0888889,1
2022-10-27T11:30:00Z,3.00E-07,0.2,0.0283,0.01085,239,8.09,0,0.6,3.21,286.0833333,1
2022-10-27T11:35:00Z,3.00E-07,0.2,0.0282,0.01085,239,8.09,0,0.6,3.87,286.0833333,1
2022-10-27T11:40:00Z,4.00E-07,0.2,0.0283,0.01085,239,8.09,0,0.6,3.15,286.0777778,1
2022-10-27T11:45:00Z,3.00E-07,0.2,0.0282,0.01084,239,8.09,0,0.6,3.17,286.0722222,1
2022-10-27T11:50:00Z,3.00E-07,0.2,0.0096,0.01085,239,8.09,0,0.6,3.16,286.0722222,1
2022-10-27T11:55:00Z,2.00E-07,0.2,0.0283,0.01084,239,8.09,0,0.6,3.39,286.0666667,1
2022-10-27T12:00:00Z,4.00E-07,0.2,0.0283,0.01085,239,8.09,0,0.6,3.17,286.0666667,1
2022-10-27T12:05:00Z,3.00E-07,0.2,0.0252,0.01083,239,8.09,0,0.6,3.67,286.0611111,1
2022-10-27T12:10:00Z,4.00E-07,0.2,0.0283,0.01084,239,8.09,0,0.6,3.68,286.0611111,1
2022-10-27T12:15:00Z,3.00E-07,0.2,0.0281,0.01083,239,8.09,0,0.6,3.96,286.0611111,1
2022-10-27T12:20:00Z,4.00E-07,0.2,0.0105,0.01084,239,8.09,0,0.6,3.15,286.0611111,1
2022-10-27T12:25:00Z,3.00E-07,0.2,0.0281,0.01083,239,8.09,0,0.6,3.52,286.0611111,1
2022-10-27T12:30:00Z,3.00E-07,0.2,0.0282,0.01083,239,8.09,0,0.6,3.59,286.0555556,1
2022-10-27T12:35:00Z,3.00E-07,0.2,0.0282,0.01082,239,8.09,0,0.6,3.37,286.0555556,1
2022-10-27T12:40:00Z,3.00E-07,0.2,0.028,0.01082,239,8.09,0,0.6,3.5,286.0555556,1
2022-10-27T12:45:00Z,3.00E-07,0.2,0.0281,0.01082,238,8.09,0,0.6,3.38,286.0555556,1
2022-10-27T12:50:00Z,3.00E-07,0.2,0.0281,0.01082,239,8.09,0,0.6,3.15,286.0555556,1
2022-10-27T12:55:00Z,3.00E-07,0.2,0.0279,0.01082,239,8.09,0,0.6,3.65,286.0555556,1
2022-10-27T13:00:00Z,3.00E-07,0.2,0.028,0.01082,239,8.09,0,0.6,4.37,286.0555556,1
2022-10-27T13:05:00Z,3.00E-07,0.2,0.0281,0.01081,239,8.09,0,0.6,3.08,286.0555556,1
2022-10-27T13:10:00Z,3.00E-07,0.2,0.0141,0.01081,239,8.09,0,0.6,3.17,286.0611111,1
2022-10-27T13:15:00Z,3.00E-07,0.2,0.0113,0.01081,239,8.09,0,0.6,3.12,286.0611111,1
2022-10-27T13:20:00Z,3.00E-07,0.2,0.028,0.01079,238,8.09,0,0.6,3.09,286.0611111,1
2022-10-27T13:25:00Z,3.00E-07,0.2,0.0174,0.01079,239,8.09,0,0.5,3.09,286.0666667,1
2022-10-27T13:30:00Z,3.00E-07,0.2,0.028,0.01079,239,8.09,0,0.6,3.09,286.0666667,1
2022-10-27T13:35:00Z,3.00E-07,0.2,0.0276,0.01078,239,8.08,0,0.6,5.62,286.0722222,1
2022-10-27T13:40:00Z,3.00E-07,0.2,0.0279,0.01079,238,8.08,0,0.6,3.58,286.0777778,1
2022-10-27T13:45:00Z,3.00E-07,0.2,0.0279,0.01076,238,8.08,0,0.6,4.35,286.0777778,1
2022-10-27T13:50:00Z,3.00E-07,0.2,0.0275,0.01076,238,8.08,0,0.6,3.51,286.0833333,1
2022-10-27T13:55:00Z,3.00E-07,0.2,0.0277,0.01074,238,8.08,0,0.6,6.64,286.0888889,1
2022-10-27T14:00:00Z,4.00E-07,0.2,0.0278,0.01075,238,8.08,0,0.6,4.86,286.0944444,1
2022-10-27T14:05:00Z,4.00E-07,0.2,0.0275,0.01074,238,8.08,0,0.6,3.86,286.1,1
2022-10-27T14:10:00Z,3.00E-07,0.2,0.0138,0.01073,238,8.08,0,0.5,3.36,286.1055556,1
2022-10-27T14:15:00Z,3.00E-07,0.2,0.0106,0.01072,238,8.08,0,0.6,3.06,286.1111111,1
2022-10-27T14:20:00Z,3.00E-07,0.2,0.0176,0.01072,238,8.08,0,0.6,4.31,286.1166667,1
2022-10-27T14:25:00Z,3.00E-07,0.2,0.0276,0.01072,238,8.08,0,0.6,3.08,286.1222222,1
2022-10-27T14:30:00Z,3.00E-07,0.2,0.0276,0.01071,238,8.08,0,0.6,3.1,286.1277778,1
2022-10-27T14:35:00Z,3.00E-07,0.2,0.0099,0.01071,238,8.08,0,0.6,3.07,286.1277778,1
2022-10-27T14:40:00Z,3.00E-07,0.2,0.0276,0.0107,239,8.08,0,0.6,3.07,286.1333333,1
2022-10-27T14:45:00Z,3.00E-07,0.2,0.0274,0.01069,238,8.08,0,0.6,3.09,286.1333333,1
2022-10-27T14:50:00Z,3.00E-07,0.2,0.0275,0.0107,238,8.08,0,0.6,3.56,286.1388889,1
2022-10-27T14:55:00Z,3.00E-07,0.2,0.0275,0.01068,238,8.08,0,0.6,3.53,286.1388889,1
2022-10-27T15:00:00Z,2.00E-07,0.2,0.025,0.01069,238,8.08,0,0.6,3.14,286.1444444,1
2022-10-27T15:05:00Z,3.00E-07,0.2,0.0275,0.01068,238,8.08,0,0.6,5.41,286.1388889,1
2022-10-27T15:10:00Z,4.00E-07,0.2,0.0275,0.01068,238,8.08,0,0.6,3.94,286.1388889,1
2022-10-27T15:15:00Z,8.00E-07,0.3,0.0275,0.01068,238,8.07,0,0.7,30.14,286.15,1
2022-10-27T15:20:00Z,1.10E-06,0.4,0.0271,0.01069,238,8.07,0,0.7,45.34,286.15,1
2022-10-27T15:25:00Z,1.00E-06,0.4,0.0276,0.01068,238,8.07,0,0.7,36.26,286.15,1
2022-10-27T15:30:00Z,7.00E-07,0.3,0.0275,0.01068,238,8.07,0,0.7,15.74,286.1444444,1
2022-10-27T15:35:00Z,5.00E-07,0.2,0.0244,0.01068,238,8.07,0,0.6,18.2,286.1388889,1
2022-10-27T15:40:00Z,5.00E-07,0.2,0.0181,0.0107,238,8.07,0,0.6,13.89,286.1388889,1
2022-10-27T15:45:00Z,5.00E-07,0.2,0.0275,0.01069,238,8.07,0,0.6,10.3,286.1333333,1
2022-10-27T15:50:00Z,4.00E-07,0.2,0.0274,0.01069,238,8.07,0,0.6,8.91,286.1333333,1
2022-10-27T15:55:00Z,3.00E-07,0.2,0.0275,0.01069,238,8.07,0,0.6,7.62,286.1277778,1
2022-10-27T16:00:00Z,4.00E-07,0.2,0.0275,0.01069,238,8.07,0,0.6,6.52,286.1222222,1
2022-10-27T16:05:00Z,3.00E-07,0.2,0.0274,0.01071,238,8.08,0,0.6,5.59,286.1222222,1
2022-10-27T16:10:00Z,3.00E-07,0.2,0.0275,0.0107,238,8.08,0,0.6,4.81,286.1166667,1
2022-10-27T16:15:00Z,3.00E-07,0.2,0.0275,0.01069,238,8.08,0,0.5,4.5,286.1166667,1
2022-10-27T16:20:00Z,3.00E-07,0.2,0.0214,0.0107,238,8.08,0,0.6,4.89,286.1111111,1
2022-10-27T16:25:00Z,3.00E-07,0.2,0.0275,0.0107,238,8.08,0,0.6,6.77,286.1111111,1
2022-10-27T16:30:00Z,2.00E-07,0.1,0.0272,0.01071,238,8.08,0,0.6,4.41,286.1111111,1
2022-10-27T16:35:00Z,3.00E-07,0.2,0.0181,0.0107,238,8.08,0,0.6,6.69,286.1111111,1
2022-10-27T16:40:00Z,3.00E-07,0.2,0.0274,0.0107,238,8.08,0,0.6,3.97,286.1111111,1
2022-10-27T16:45:00Z,3.00E-07,0.2,0.0259,0.01072,238,8.08,0,0.6,3.76,286.1111111,1
2022-10-27T16:50:00Z,2.00E-07,0.2,0.0274,0.01071,238,8.08,0,0.6,4.07,286.1111111,1
2022-10-27T16:55:00Z,3.00E-07,0.2,0.0274,0.01071,238,8.08,0,0.6,6.43,286.1111111,1
2022-10-27T17:00:00Z,2.00E-07,0.1,0.027,0.01071,238,8.08,0,0.6,4.02,286.1166667,1
2022-10-27T17:05:00Z,2.00E-07,0.1,0.0274,0.01071,238,8.08,0,0.6,3.91,286.1166667,1
2022-10-27T17:10:00Z,3.00E-07,0.2,0.0266,0.0107,238,8.08,0,0.6,5.52,286.1222222,1
2022-10-27T17:15:00Z,3.00E-07,0.2,0.027,0.01071,237,8.08,0,0.6,3.81,286.1222222,1
2022-10-27T17:20:00Z,3.00E-07,0.2,0.0273,0.0107,238,8.08,0,0.6,3.24,286.1277778,1
2022-10-27T17:25:00Z,3.00E-07,0.2,0.0105,0.0107,238,8.08,0,0.6,3.23,286.1333333,1
2022-10-27T17:30:00Z,2.00E-07,0.2,0.008,0.0107,238,8.08,0,0.6,3.22,286.1388889,1
2022-10-27T17:35:00Z,3.00E-07,0.2,0.0107,0.0107,238,8.08,0,0.6,3.18,286.1388889,1
2022-10-27T17:40:00Z,3.00E-07,0.2,0.0269,0.0107,238,8.09,0,0.6,3.17,286.1444444,1
2022-10-27T17:45:00Z,2.00E-07,0.1,0.0271,0.0107,238,8.09,0,0.6,4.05,286.1444444,1
2022-10-27T17:50:00Z,1.00E-07,0.1,0.0273,0.01069,237,8.09,0,0.6,5.14,286.1555556,1
2022-10-27T17:55:00Z,3.00E-07,0.2,0.0093,0.01069,237,8.09,0,0.6,5.13,286.1555556,1
2022-10-27T18:00:00Z,3.00E-07,0.2,0.0273,0.01069,237,8.09,0,0.6,4.25,286.1555556,1
2022-10-27T18:05:00Z,2.00E-07,0.2,0.0272,0.01069,237,8.09,0,0.6,7.32,286.1611111,1
2022-10-27T18:10:00Z,2.00E-07,0.1,0.0272,0.01068,238,8.09,0,0.6,3.57,286.1666667,1
2022-10-27T18:15:00Z,2.00E-07,0.1,0.0272,0.01069,237,8.09,0,0.6,3.56,286.1666667,1
2022-10-27T18:20:00Z,2.00E-07,0.1,0.009,0.0107,237,8.09,0,0.6,3.21,286.1666667,1
2022-10-27T18:25:00Z,2.00E-07,0.1,0.0273,0.0107,237,8.09,0,0.6,3.13,286.1722222,1
2022-10-27T18:30:00Z,2.00E-07,0.1,0.026,0.0107,237,8.09,0,0.6,3.68,286.1722222,1
2022-10-27T18:35:00Z,2.00E-07,0.1,0.0192,0.01069,237,8.09,0,0.6,4.29,286.1777778,1
2022-10-27T18:40:00Z,3.00E-07,0.2,0.0272,0.01069,237,8.09,0,0.6,4.36,286.1777778,1
2022-10-27T18:45:00Z,2.00E-07,0.1,0.0272,0.01069,237,8.09,0,0.6,3.48,286.1833333,1
2022-10-27T18:50:00Z,3.00E-07,0.2,0.0271,0.0107,237,8.09,0,0.6,6.46,286.1888889,1
2022-10-27T18:55:00Z,2.00E-07,0.1,0.0271,0.01069,237,8.09,0,0.6,3.96,286.1888889,1
2022-10-27T19:00:00Z,3.00E-07,0.2,0.0271,0.01069,237,8.09,0,0.6,3.67,286.1944444,1
2022-10-27T19:05:00Z,2.00E-07,0.1,0.0271,0.0107,237,8.09,0,0.6,3.1,286.2,1
2022-10-27T19:10:00Z,3.00E-07,0.2,0.0272,0.01069,237,8.09,0,0.6,3.11,286.2055556,1
2022-10-27T19:15:00Z,1.00E-07,0.1,0.0272,0.01069,237,8.09,0,0.6,4.3,286.2111111,1
2022-10-27T19:20:00Z,3.00E-07,0.2,0.0272,0.01069,237,8.09,0,0.6,3.14,286.2166667,1
2022-10-27T19:25:00Z,2.00E-07,0.1,0.027,0.0107,237,8.09,0,0.6,5.54,286.2222222,1
2022-10-27T19:30:00Z,2.00E-07,0.1,0.0269,0.0107,237,8.09,0,0.6,3.73,286.2222222,1
2022-10-27T19:35:00Z,2.00E-07,0.1,0.0271,0.0107,237,8.09,0,0.6,3.41,286.2222222,1
2022-10-27T19:40:00Z,3.00E-07,0.2,0.0272,0.0107,237,8.1,0,0.6,3.99,286.2277778,1
2022-10-27T19:45:00Z,3.00E-07,0.2,0.0271,0.0107,237,8.09,0,0.6,3.85,286.2333333,1
2022-10-27T19:50:00Z,2.00E-07,0.1,0.0271,0.0107,237,8.1,0,0.6,4.63,286.2333333,1
2022-10-27T19:55:00Z,1.00E-07,0.1,0.0271,0.0107,237,8.1,0,0.6,6,286.2388889,1
2022-10-27T20:00:00Z,3.00E-07,0.2,0.0271,0.0107,237,8.1,0,0.6,4.43,286.2444444,1
2022-10-27T20:05:00Z,3.00E-07,0.2,0.0271,0.0107,237,8.09,0,0.6,4.3,286.2444444,1
2022-10-27T20:10:00Z,2.00E-07,0.1,0.0271,0.0107,237,8.1,0,0.6,4.55,286.25,1
2022-10-27T20:15:00Z,2.00E-07,0.1,0.0098,0.01072,237,8.1,0,0.6,3.79,286.25,1
2022-10-27T20:20:00Z,3.00E-07,0.2,0.0272,0.01071,237,8.1,0,0.5,3.09,286.2555556,1
2022-10-27T20:25:00Z,2.00E-07,0.2,0.0272,0.01071,237,8.1,0,0.6,5.36,286.2555556,1
2022-10-27T20:30:00Z,3.00E-07,0.2,0.0174,0.0107,237,8.1,0,0.6,3.41,286.2611111,1
2022-10-27T20:35:00Z,2.00E-07,0.1,0.027,0.01071,237,8.1,0,0.6,4.12,286.2611111,1
2022-10-27T20:40:00Z,2.00E-07,0.1,0.0272,0.01071,237,8.1,0,0.6,3.09,286.2611111,1
2022-10-27T20:45:00Z,2.00E-07,0.2,0.0255,0.01072,237,8.1,0,0.6,7.18,286.2666667,1
2022-10-27T20:50:00Z,3.00E-07,0.2,0.0123,0.01072,237,8.1,0,0.6,3.13,286.2722222,1
2022-10-27T20:55:00Z,2.00E-07,0.2,0.0272,0.01072,237,8.1,0,0.6,3.44,286.2722222,1
2022-10-27T21:00:00Z,2.00E-07,0.1,0.0268,0.01073,237,8.1,0,0.6,3.88,286.2722222,1
2022-10-27T21:05:00Z,2.00E-07,0.2,0.0272,0.01072,237,8.1,0,0.6,4.6,286.2777778,1
2022-10-27T21:10:00Z,3.00E-07,0.2,0.0271,0.01072,237,8.1,0,0.6,3.78,286.2833333,1
2022-10-27T21:15:00Z,2.00E-07,0.2,0.0081,0.01072,237,8.1,0,0.6,3.23,286.2888889,1
2022-10-27T21:20:00Z,2.00E-07,0.1,0.0271,0.01071,237,8.1,0,0.6,3.05,286.2944444,1
2022-10-27T21:25:00Z,3.00E-07,0.2,0.0163,0.01072,237,8.1,0,0.6,3.17,286.3,1
2022-10-27T21:30:00Z,2.00E-07,0.2,0.0271,0.01071,237,8.1,0,0.6,3.1,286.3111111,1
2022-10-27T21:35:00Z,2.00E-07,0.1,0.0122,0.01071,237,8.1,0,0.6,4.72,286.3166667,1
2022-10-27T21:40:00Z,3.00E-07,0.2,0.0271,0.01071,237,8.1,0,0.5,3.49,286.3277778,1
2022-10-27T21:45:00Z,2.00E-07,0.2,0.0269,0.01071,237,8.1,0,0.6,3.14,286.3333333,1
2022-10-27T21:50:00Z,2.00E-07,0.2,0.027,0.01071,237,8.1,0,0.6,3.63,286.3388889,1
2022-10-27T21:55:00Z,2.00E-07,0.2,0.027,0.01071,237,8.1,0,0.6,3.61,286.35,1
2022-10-27T22:00:00Z,2.00E-07,0.2,0.027,0.01071,237,8.1,0,0.6,3.08,286.3555556,1
2022-10-27T22:05:00Z,2.00E-07,0.1,0.027,0.01071,237,8.1,0,0.6,3.94,286.3666667,1
2022-10-27T22:10:00Z,2.00E-07,0.2,0.0207,0.0107,237,8.1,0,0.6,3.17,286.3722222,1
2022-10-27T22:15:00Z,2.00E-07,0.2,0.0266,0.01071,237,8.1,0,0.6,3.17,286.3833333,1
2022-10-27T22:20:00Z,3.00E-07,0.2,0.027,0.01071,237,8.1,0,0.6,3.18,286.3888889,1
2022-10-27T22:25:00Z,3.00E-07,0.2,0.027,0.0107,237,8.1,0,0.6,3.22,286.4,1
2022-10-27T22:30:00Z,2.00E-07,0.1,0.0201,0.0107,237,8.1,0,0.6,3.16,286.4055556,1
2022-10-27T22:35:00Z,2.00E-07,0.2,0.0269,0.01071,237,8.1,0,0.6,3.45,286.4166667,1
2022-10-27T22:40:00Z,2.00E-07,0.1,0.027,0.0107,236,8.1,0,0.6,3.86,286.4222222,1
2022-10-27T22:45:00Z,3.00E-07,0.2,0.0092,0.01071,237,8.1,0,0.6,3.03,286.4222222,1
2022-10-27T22:50:00Z,2.00E-07,0.1,0.0269,0.01072,237,8.1,0,0.6,3.46,286.4277778,1
2022-10-27T22:55:00Z,2.00E-07,0.1,0.027,0.01071,237,8.1,0,0.6,3.61,286.4333333,1
2022-10-27T23:00:00Z,2.00E-07,0.2,0.0239,0.01073,237,8.1,0,0.6,6.36,286.4333333,1
2022-10-27T23:05:00Z,2.00E-07,0.1,0.027,0.01072,236,8.11,0,0.6,3.91,286.4388889,1
2022-10-27T23:10:00Z,3.00E-07,0.2,0.0269,0.01073,236,8.11,0,0.5,4.38,286.4388889,1
2022-10-27T23:15:00Z,2.00E-07,0.1,0.027,0.01073,237,8.11,0,0.6,3.09,286.4388889,1
2022-10-27T23:20:00Z,3.00E-07,0.2,0.027,0.01074,236,8.1,0,0.6,3.41,286.4444444,1
2022-10-27T23:25:00Z,2.00E-07,0.1,0.0241,0.01075,236,8.11,0,0.6,3.87,286.4444444,1
2022-10-27T23:30:00Z,3.00E-07,0.2,0.0269,0.01075,236,8.11,0,0.6,3.84,286.4444444,1
2022-10-27T23:35:00Z,2.00E-07,0.2,0.0271,0.01075,236,8.11,0,0.6,3.41,286.4388889,1
2022-10-27T23:40:00Z,2.00E-07,0.1,0.0266,0.01075,236,8.11,0,0.6,4.98,286.4388889,1
2022-10-27T23:45:00Z,2.00E-07,0.1,0.0133,0.01076,236,8.11,0,0.6,3.34,286.4388889,1
2022-10-27T23:50:00Z,2.00E-07,0.1,0.0271,0.01076,236,8.11,0,0.6,3.08,286.4388889,1
2022-10-27T23:55:00Z,2.00E-07,0.2,0.027,0.01077,236,8.11,0,0.6,3.09,286.4333333,1
2022-10-28T00:00:00Z,2.00E-07,0.1,0.0262,0.01076,236,8.11,0,0.6,3.55,286.4333333,1
2022-10-28T00:05:00Z,3.00E-07,0.2,0.0271,0.01077,236,8.11,0,0.6,3.24,286.4277778,1
2022-10-28T00:10:00Z,2.00E-07,0.1,0.019,0.01077,236,8.11,0,0.6,3.08,286.4277778,1
2022-10-28T00:15:00Z,2.00E-07,0.1,0.0269,0.01079,236,8.11,0,0.6,3.25,286.4277778,1
2022-10-28T00:20:00Z,2.00E-07,0.2,0.027,0.01078,236,8.11,0,0.6,3.86,286.4222222,1
2022-10-28T00:25:00Z,2.00E-07,0.2,0.0272,0.01078,236,8.11,0,0.5,3.4,286.4222222,1
2022-10-28T00:30:00Z,3.00E-07,0.2,0.0271,0.01079,236,8.11,0,0.6,4.6,286.4166667,1
2022-10-28T00:35:00Z,3.00E-07,0.2,0.0267,0.0108,236,8.11,0,0.6,3.73,286.4111111,1
2022-10-28T00:40:00Z,3.00E-07,0.2,0.027,0.01079,236,8.11,0,0.6,3.58,286.4111111,1
2022-10-28T00:45:00Z,2.00E-07,0.1,0.0272,0.01081,236,8.11,0,0.6,5.98,286.4055556,1
2022-10-28T00:50:00Z,2.00E-07,0.2,0.0264,0.01081,236,8.11,0,0.6,2.99,286.4055556,1
2022-10-28T00:55:00Z,2.00E-07,0.1,0.0271,0.01081,236,8.11,0,0.6,4.22,286.4,1
2022-10-28T01:00:00Z,3.00E-07,0.2,0.0271,0.01082,236,8.11,0,0.6,3.66,286.4,1
2022-10-28T01:05:00Z,2.00E-07,0.1,0.0272,0.01081,236,8.11,0,0.6,5.79,286.3944444,1
2022-10-28T01:10:00Z,3.00E-07,0.2,0.0273,0.01081,236,8.11,0,0.6,5.4,286.3888889,1
2022-10-28T01:15:00Z,2.00E-07,0.1,0.0273,0.01082,236,8.11,0,0.6,3.56,286.3833333,1
2022-10-28T01:20:00Z,2.00E-07,0.1,0.0272,0.01082,236,8.11,0,0.6,3.67,286.3833333,1
2022-10-28T01:25:00Z,2.00E-07,0.1,0.0119,0.01084,236,8.11,0,0.5,3.03,286.3777778,1
2022-10-28T01:30:00Z,2.00E-07,0.1,0.0269,0.01082,236,8.11,0,0.5,3.08,286.3777778,1
2022-10-28T01:35:00Z,2.00E-07,0.1,0.0272,0.01082,236,8.11,0,0.6,4.48,286.3722222,1
2022-10-28T01:40:00Z,2.00E-07,0.2,0.0273,0.01082,236,8.11,0,0.5,3.39,286.3666667,1
2022-10-28T01:45:00Z,3.00E-07,0.2,0.0131,0.01083,236,8.11,0,0.6,4.97,286.3666667,1
2022-10-28T01:50:00Z,2.00E-07,0.1,0.0273,0.01082,236,8.11,0,0.6,3.33,286.3611111,1
2022-10-28T01:55:00Z,2.00E-07,0.1,0.0104,0.01084,236,8.11,0,0.6,3.57,286.3555556,1
2022-10-28T02:00:00Z,2.00E-07,0.1,0.0253,0.01084,236,8.11,0,0.5,3.06,286.35,1
2022-10-28T02:05:00Z,2.00E-07,0.2,0.0268,0.01083,236,8.11,0,0.5,4.07,286.3444444,1
2022-10-28T02:10:00Z,2.00E-07,0.2,0.0256,0.01084,236,8.11,0,0.6,3.09,286.3388889,1
2022-10-28T02:15:00Z,2.00E-07,0.1,0.0274,0.01084,236,8.11,0,0.6,3.05,286.3333333,1
2022-10-28T02:20:00Z,2.00E-07,0.1,0.0264,0.01084,236,8.11,0,0.6,3.21,286.3277778,1
2022-10-28T02:25:00Z,2.00E-07,0.1,0.0274,0.01084,236,8.11,0,0.6,3.82,286.3222222,1
2022-10-28T02:30:00Z,2.00E-07,0.2,0.0209,0.01085,235,8.11,0,0.6,3.65,286.3111111,1
2022-10-28T02:35:00Z,3.00E-07,0.2,0.0275,0.01085,235,8.11,0,0.5,3.06,286.3055556,1
2022-10-28T02:40:00Z,2.00E-07,0.2,0.0275,0.01086,235,8.11,0,0.6,5.81,286.3,1
2022-10-28T02:45:00Z,2.00E-07,0.1,0.0275,0.01086,235,8.11,0,0.6,4.17,286.2888889,1
2022-10-28T02:50:00Z,2.00E-07,0.1,0.0266,0.01087,235,8.11,0,0.6,5.34,286.2833333,1
2022-10-28T02:55:00Z,2.00E-07,0.1,0.0276,0.01087,235,8.11,0,0.6,3.42,286.2777778,1
2022-10-28T03:00:00Z,2.00E-07,0.1,0.0272,0.01087,235,8.11,0,0.6,3.82,286.2666667,1
2022-10-28T03:05:00Z,2.00E-07,0.1,0.0275,0.01088,235,8.12,0,0.6,3.93,286.2555556,1
2022-10-28T03:10:00Z,3.00E-07,0.2,0.0277,0.01088,235,8.11,0,0.6,3.07,286.2444444,1
2022-10-28T03:15:00Z,2.00E-07,0.2,0.0278,0.01088,235,8.11,0,0.6,3.08,286.2333333,1
2022-10-28T03:20:00Z,2.00E-07,0.1,0.0278,0.01089,235,8.11,0,0.6,3.03,286.2277778,1
2022-10-28T03:25:00Z,3.00E-07,0.2,0.0278,0.0109,235,8.11,0,0.6,6.22,286.2166667,1
2022-10-28T03:30:00Z,2.00E-07,0.1,0.0279,0.0109,235,8.11,0,0.6,6.62,286.2111111,1
